transaction_date,item_code,item_name,quantity_sold,stock_level,unit_price,discount_applied,store_location,promotion_flag,holiday_flag,season,weather,sales,multiplier,festival_flag,festival_name,category,sales_normalized
2023-07-01,ITM7946,Jeans,15,71,28,0.0,India,0,1,Monsoon,Rainy,420.0,1.143,0,None,Clothing,0.3389967311029501
2022-01-03,ITM8747,Laptop,1,143,897,134.55,Japan,0,0,Winter,Hot,762.45,0.879,0,None,Electronics,0.29268714011516317
2022-06-21,ITM7772,Shoes,25,112,78,0.0,Japan,0,0,Summer,Rainy,1950.0,1.297,0,None,Clothing,1.555023923444976
2022-05-03,ITM6518,T-shirt,13,43,70,136.5,UK,0,0,Summer,Sunny,773.5,0.938,1,Eid,Clothing,0.621285140562249
2024-06-26,ITM6117,Laptop,3,103,862,258.6,India,0,0,Summer,Rainy,2327.4,1.4,0,None,Electronics,0.8934357005758158
2023-02-19,ITM7179,Smartphone,6,129,1303,0.0,Japan,0,1,Winter,Hot,7818.0,1.0,0,None,Electronics,3.119712689545092
2022-10-14,ITM5709,Coffee,70,181,3,0.0,USA,0,0,Autumn,Cloudy,210.0,1.38,0,None,Beverages,1.1666666666666667
2024-05-03,ITM9121,Coffee,65,118,1,0.0,Japan,0,0,Summer,Cloudy,65.0,1.29,0,None,Beverages,0.3611111111111111
2022-10-30,ITM6969,Coffee,51,101,6,30.6,UK,1,1,Autumn,Cloudy,275.4,1.0,0,None,Beverages,1.5299999999999998
2023-11-06,ITM7784,Jeans,34,72,50,0.0,USA,0,0,Winter,Cold,1700.0,1.465,0,None,Clothing,1.3721296258928932
2022-08-24,ITM4478,Juice,68,145,1,0.0,UK,0,0,Monsoon,Rainy,68.0,1.351,0,None,Beverages,0.39871005570214013
2024-07-21,ITM9414,Laptop,2,144,1271,0.0,Germany,0,1,Monsoon,Cloudy,2542.0,0.921,0,None,Electronics,0.9758157389635317
2024-08-25,ITM4924,Laptop,13,129,1003,1955.85,India,1,1,Monsoon,Sunny,11083.15,1.497,0,None,Electronics,4.254568138195777
2023-07-12,ITM2748,Headphones,1,75,866,0.0,India,1,0,Monsoon,Hot,866.0,1.483,0,None,Electronics,0.3230740533482559
2023-08-12,ITM1732,Smartphone,6,25,613,0.0,UK,0,1,Monsoon,Cloudy,3678.0,1.142,0,None,Electronics,1.4676775738228252
2024-04-03,ITM3553,Soda,35,90,2,3.5,India,0,0,Spring,Cold,66.5,1.291,0,None,Beverages,0.42628205128205127
2023-03-14,ITM6458,Laptop,4,144,1017,0.0,UK,1,0,Spring,Hot,4068.0,1.16,0,None,Electronics,1.5616122840690978
2023-07-11,ITM6873,Headphones,3,141,1064,0.0,Germany,1,0,Monsoon,Cold,3192.0,0.96,0,None,Electronics,1.1908226077224398
2023-10-12,ITM3662,Jeans,10,130,47,0.0,Japan,0,0,Autumn,Cold,470.0,1.448,0,None,Clothing,0.3793534848056822
2023-05-06,ITM10398,Eggs,62,108,6,18.6,Japan,0,1,Summer,Rainy,353.4,1.499,0,None,Grocery,0.8325088339222614
2023-12-09,ITM7455,Laptop,2,118,530,0.0,India,1,1,Winter,Cold,1060.0,1.24,0,None,Electronics,0.4069097888675624
2024-03-28,ITM4113,Headphones,4,88,397,0.0,India,0,0,Spring,Rainy,1588.0,1.223,0,None,Electronics,0.5924267860473792
2023-11-28,ITM4303,Jeans,41,106,108,221.4,Germany,0,0,Winter,Cold,4206.6,1.221,0,None,Clothing,3.3952944025182616
2023-04-09,ITM2344,Eggs,19,85,8,22.8,India,0,1,Spring,Cloudy,129.2,1.273,0,None,Grocery,0.3043580683156655
2024-11-12,ITM2690,Smartphone,6,42,1319,0.0,Germany,0,0,Winter,Hot,7914.0,1.082,0,None,Electronics,3.158020750199521
2024-11-07,ITM8180,Laptop,2,132,939,0.0,Germany,0,0,Winter,Sunny,1878.0,1.122,0,None,Electronics,0.7209213051823417
2024-08-07,ITM7499,Milk,32,136,2,0.0,UK,0,0,Monsoon,Rainy,64.0,0.996,0,None,Beverages,0.3950617283950617
2023-01-24,ITM4308,Coffee,30,174,5,7.5,Japan,0,0,Winter,Hot,142.5,1.405,0,None,Beverages,0.7916666666666666
2024-05-18,ITM2504,Laptop,1,119,1242,62.1,USA,0,1,Summer,Rainy,1179.9,1.052,0,None,Electronics,0.45293666026871404
2023-12-30,ITM2806,Headphones,3,72,1392,0.0,Japan,0,1,Winter,Rainy,4176.0,1.359,0,None,Electronics,1.5579182988248461
2024-05-16,ITM9469,Milk,104,122,2,0.0,India,1,0,Summer,Cold,208.0,1.49,0,None,Beverages,1.2839506172839505
2024-04-15,ITM6369,Juice,57,137,3,0.0,USA,0,0,Spring,Hot,171.0,1.472,0,None,Beverages,1.0026385224274406
2022-11-26,ITM4791,Laptop,7,77,347,242.9,Japan,0,1,Winter,Cloudy,2186.1,1.398,0,None,Electronics,0.839193857965451
2024-01-27,ITM10520,Milk,48,191,3,21.6,Japan,0,1,Winter,Cold,122.4,1.355,0,None,Beverages,0.7555555555555555
2022-11-14,ITM8329,T-shirt,15,49,80,0.0,Germany,0,0,Winter,Cold,1200.0,1.151,0,None,Clothing,0.963855421686747
2022-07-01,ITM6909,Soda,42,68,1,0.0,USA,0,0,Monsoon,Cold,42.0,1.12,0,None,Beverages,0.2692307692307692
2023-06-30,ITM7825,T-shirt,33,70,34,56.1,Japan,1,0,Summer,Rainy,1065.9,1.077,0,None,Clothing,0.8561445783132531
2022-08-14,ITM8263,Soda,56,126,5,28.0,UK,0,1,Monsoon,Cold,252.0,0.986,0,None,Beverages,1.6153846153846154
2024-01-04,ITM2848,Jeans,9,66,97,130.95,USA,0,0,Winter,Hot,742.05,1.232,0,None,Clothing,0.5989345817022478
2024-08-27,ITM5512,Jeans,14,127,93,130.2,Germany,0,0,Monsoon,Cloudy,1171.8,1.415,0,None,Clothing,0.9458008797772306
2024-08-02,ITM3431,Headphones,1,57,1371,0.0,USA,0,0,Monsoon,Rainy,1371.0,1.119,0,None,Electronics,0.5114717403469502
2022-06-12,ITM5660,T-shirt,26,79,58,226.2,Japan,0,1,Summer,Hot,1281.8,1.126,0,None,Clothing,1.0295582329317268
2022-07-17,ITM9885,Eggs,10,45,19,0.0,USA,0,1,Monsoon,Hot,190.0,0.992,0,None,Grocery,0.44758539458186103
2022-11-16,ITM6584,Soda,84,178,1,0.0,India,0,0,Winter,Rainy,84.0,1.374,0,None,Beverages,0.5384615384615384
2023-06-28,ITM1142,T-shirt,18,124,99,89.1,Japan,0,0,Summer,Sunny,1692.9,1.187,0,None,Clothing,1.3597590361445784
2023-05-19,ITM9760,T-shirt,25,169,35,0.0,India,0,0,Summer,Rainy,875.0,1.036,0,None,Clothing,0.7028112449799196
2024-05-08,ITM10211,Smartphone,7,122,521,0.0,Germany,1,0,Summer,Rainy,3647.0,0.903,0,None,Electronics,1.4553072625698324
2022-09-04,ITM6264,Smartphone,1,12,303,0.0,Germany,0,1,Autumn,Sunny,303.0,1.072,0,None,Electronics,0.1209098164405427
2024-11-17,ITM4409,Headphones,1,49,1344,0.0,UK,0,1,Winter,Rainy,1344.0,1.211,0,None,Electronics,0.5013989927252378
2022-07-15,ITM2117,Soda,57,114,5,0.0,Germany,0,0,Monsoon,Hot,285.0,1.187,0,None,Beverages,1.8269230769230769
2023-06-17,ITM2756,Laptop,6,109,365,0.0,Japan,0,1,Summer,Cloudy,2190.0,0.879,0,None,Electronics,0.8406909788867563
2023-12-22,ITM1497,Headphones,2,58,1112,0.0,USA,0,0,Winter,Sunny,2224.0,0.866,0,None,Electronics,0.829695952247715
2024-12-21,ITM9031,Laptop,1,140,1337,0.0,UK,1,1,Winter,Sunny,1337.0,1.399,0,None,Electronics,0.5132437619961612
2022-07-15,ITM1870,Headphones,5,54,938,234.5,Japan,0,0,Monsoon,Sunny,4455.5,1.43,0,None,Electronics,1.6621898899459056
2022-05-11,ITM4357,Headphones,3,109,722,108.3,USA,0,0,Summer,Cold,2057.7,1.392,0,None,Electronics,0.7676552881925013
2023-02-05,ITM1912,Coffee,86,217,6,0.0,USA,0,1,Winter,Sunny,516.0,0.92,0,None,Beverages,2.8666666666666667
2024-06-24,ITM1721,Juice,155,267,1,0.0,India,1,0,Summer,Hot,155.0,1.414,0,None,Beverages,0.9088243916739959
2022-01-21,ITM3805,Jeans,23,122,43,0.0,USA,0,0,Winter,Cold,989.0,0.943,0,None,Clothing,0.798256588240042
2022-08-19,ITM10943,Headphones,3,146,1211,0.0,Germany,1,0,Monsoon,Hot,3633.0,1.231,0,None,Electronics,1.3553441522104086
2024-02-08,ITM1886,Shoes,18,142,40,0.0,India,0,0,Winter,Rainy,720.0,1.114,0,None,Clothing,0.5741626794258373
2022-04-09,ITM10592,Laptop,8,105,1060,0.0,USA,0,1,Spring,Cloudy,8480.0,1.018,0,None,Electronics,3.2552783109404992
2023-08-05,ITM7587,Soda,77,207,1,0.0,UK,0,1,Monsoon,Cloudy,77.0,1.469,0,None,Beverages,0.4935897435897436
2024-01-28,ITM9100,Rice,39,159,19,0.0,Germany,0,1,Winter,Hot,741.0,1.459,0,None,Grocery,2.1635036496350364
2024-02-21,ITM2520,Coffee,52,94,7,0.0,Japan,0,0,Winter,Sunny,364.0,1.034,0,None,Beverages,2.022222222222222
2024-10-07,ITM9689,Headphones,1,108,1198,0.0,India,0,0,Autumn,Hot,1198.0,1.454,0,None,Electronics,0.446931542622645
2024-05-14,ITM3746,Milk,124,158,3,55.8,India,0,0,Summer,Sunny,316.2,1.229,0,None,Beverages,1.9518518518518517
2023-12-02,ITM7700,Laptop,2,41,1102,0.0,Japan,0,1,Winter,Hot,2204.0,1.3,0,None,Electronics,0.8460652591170825
2023-02-02,ITM6775,Smartphone,1,63,532,26.6,Japan,1,0,Winter,Cloudy,505.4,0.918,0,None,Electronics,0.20167597765363127
2022-08-21,ITM1314,Coffee,79,105,4,0.0,Japan,0,1,Monsoon,Sunny,316.0,1.362,0,None,Beverages,1.7555555555555555
2023-07-20,ITM2799,Jeans,35,130,113,593.25,India,1,0,Monsoon,Sunny,3361.75,1.306,0,None,Clothing,2.713386335203196
2023-01-22,ITM1327,Soda,74,153,1,0.0,Japan,0,1,Winter,Cold,74.0,1.068,0,None,Beverages,0.47435897435897434
2022-05-16,ITM6642,Laptop,2,132,477,95.4,Germany,1,0,Summer,Sunny,858.6,1.316,0,None,Electronics,0.3295969289827255
2023-05-10,ITM5204,Jeans,7,48,102,35.7,India,0,0,Summer,Cloudy,678.3,0.915,0,None,Clothing,0.5474797207312643
2023-06-02,ITM4129,Soda,19,94,6,0.0,UK,0,0,Summer,Cold,114.0,1.341,0,None,Beverages,0.7307692307692307
2023-10-05,ITM7860,Milk,77,137,5,0.0,UK,1,0,Autumn,Sunny,385.0,1.032,0,None,Beverages,2.376543209876543
2023-06-11,ITM10905,Jeans,5,40,47,0.0,Japan,0,1,Summer,Sunny,235.0,1.342,0,None,Clothing,0.1896767424028411
2022-07-20,ITM4968,Smartphone,1,111,1010,0.0,Japan,0,0,Monsoon,Cloudy,1010.0,1.243,0,None,Electronics,0.4030327214684757
2022-03-25,ITM6743,Soda,16,154,1,1.6,Japan,1,0,Spring,Hot,14.4,1.266,0,None,Beverages,0.09230769230769231
2024-07-05,ITM7226,T-shirt,16,129,111,0.0,UK,1,0,Monsoon,Cloudy,1776.0,1.482,0,None,Clothing,1.4265060240963856
2023-01-24,ITM2973,Smartphone,1,82,680,0.0,USA,0,0,Winter,Hot,680.0,0.888,0,None,Electronics,0.2713487629688747
2022-06-03,ITM1336,Shoes,17,108,106,0.0,USA,0,0,Summer,Cloudy,1802.0,1.462,0,None,Clothing,1.4370015948963317
2024-06-16,ITM3764,Bread,11,155,12,0.0,Germany,0,1,Summer,Cold,132.0,1.255,0,None,Grocery,0.33240997229916897
2022-08-18,ITM8660,Laptop,7,50,997,0.0,Germany,0,0,Monsoon,Cold,6979.0,1.166,0,None,Electronics,2.679078694817658
2024-04-16,ITM1275,Shoes,9,30,100,0.0,UK,0,0,Spring,Cold,900.0,1.48,0,None,Clothing,0.7177033492822966
2023-01-30,ITM3985,T-shirt,27,135,68,0.0,Germany,0,0,Winter,Sunny,1836.0,1.143,0,None,Clothing,1.4746987951807229
2022-08-22,ITM6646,Laptop,1,28,388,0.0,Japan,0,0,Monsoon,Hot,388.0,1.255,0,None,Electronics,0.1489443378119002
2024-01-26,ITM6849,Shoes,42,187,61,128.1,India,0,0,Winter,Hot,2433.9,1.122,0,None,Clothing,1.940909090909091
2023-01-18,ITM4477,Bread,12,141,21,0.0,USA,0,0,Winter,Cloudy,252.0,1.369,0,None,Grocery,0.6346008562075044
2023-05-01,ITM8558,Jeans,6,98,98,29.4,USA,0,0,Summer,Cold,558.6,1.052,0,None,Clothing,0.4508656523669236
2023-01-20,ITM4558,Laptop,8,154,441,352.8,Germany,0,0,Winter,Rainy,3175.2,0.959,0,None,Electronics,1.2188867562380037
2022-03-17,ITM3809,Jeans,37,52,39,72.15,Japan,1,0,Spring,Rainy,1370.85,0.999,0,None,Clothing,1.1064611162678073
2022-10-16,ITM10113,T-shirt,82,123,82,0.0,Japan,1,1,Autumn,Rainy,6724.0,1.023,0,None,Clothing,5.400803212851406
2022-04-11,ITM5861,Coffee,49,74,1,0.0,USA,0,0,Spring,Cloudy,49.0,1.386,0,None,Beverages,0.2722222222222222
2023-05-24,ITM7586,Laptop,6,99,962,0.0,Germany,0,0,Summer,Hot,5772.0,1.006,0,None,Electronics,2.21573896353167
2023-07-19,ITM4416,Shoes,26,94,31,0.0,UK,1,0,Monsoon,Cold,806.0,1.108,0,None,Clothing,0.6427432216905901
2024-10-17,ITM1307,Headphones,5,89,819,0.0,India,0,0,Autumn,Hot,4095.0,1.366,0,None,Electronics,1.527700055959709
2024-03-15,ITM4908,Laptop,6,109,409,122.7,India,0,0,Spring,Rainy,2331.3,0.992,0,None,Electronics,0.894932821497121
2023-05-16,ITM1348,Coffee,26,63,3,0.0,UK,0,0,Summer,Cold,78.0,1.445,0,None,Beverages,0.43333333333333335
2023-03-10,ITM1826,Laptop,6,102,888,0.0,USA,0,0,Spring,Sunny,5328.0,1.316,0,None,Electronics,2.0452975047984645
2024-04-13,ITM10501,Eggs,11,106,3,3.3,India,0,1,Spring,Rainy,29.7,0.852,0,None,Grocery,0.06996466431095406
2022-11-23,ITM5482,Smartphone,2,131,585,0.0,USA,0,0,Winter,Sunny,1170.0,1.136,0,None,Electronics,0.4668794892258579
2024-10-20,ITM7576,Headphones,4,54,1117,223.4,India,1,1,Autumn,Cold,4244.6,1.446,0,None,Electronics,1.5835105390785302
2024-06-24,ITM4682,Soda,19,90,4,0.0,USA,0,0,Summer,Sunny,76.0,1.052,0,None,Beverages,0.48717948717948717
2022-08-08,ITM6876,T-shirt,24,109,102,0.0,Germany,0,0,Monsoon,Cloudy,2448.0,0.942,0,None,Clothing,1.966265060240964
2022-08-14,ITM9387,Milk,31,128,3,4.65,UK,0,1,Monsoon,Cold,88.35,0.921,0,None,Beverages,0.5453703703703703
2023-03-19,ITM3053,Juice,85,115,6,0.0,Japan,0,1,Spring,Rainy,510.0,1.255,0,None,Beverages,2.990325417766051
2024-08-26,ITM1071,Laptop,1,27,784,0.0,USA,0,0,Monsoon,Hot,784.0,0.987,0,None,Electronics,0.30095969289827257
2023-06-06,ITM6507,Rice,46,69,5,0.0,India,0,0,Summer,Hot,230.0,1.466,0,None,Grocery,0.6715328467153284
2024-04-21,ITM9514,Headphones,12,147,942,0.0,Germany,1,1,Spring,Cold,11304.0,1.385,0,None,Electronics,4.217123670956911
2023-05-22,ITM8510,Laptop,2,93,1248,374.4,Germany,1,0,Summer,Cold,2121.6,0.903,0,None,Electronics,0.8144337811900192
2022-09-24,ITM9151,Coffee,58,134,4,0.0,India,0,1,Autumn,Rainy,232.0,0.875,0,None,Beverages,1.288888888888889
2023-05-28,ITM2666,Headphones,3,147,538,0.0,UK,0,1,Summer,Hot,1614.0,1.184,0,None,Electronics,0.6021264689423615
2022-09-17,ITM8861,T-shirt,53,141,84,0.0,India,1,1,Autumn,Hot,4452.0,0.894,0,None,Clothing,3.575903614457831
2022-11-05,ITM10159,Smartphone,2,151,661,0.0,Japan,0,1,Winter,Sunny,1322.0,1.155,0,None,Electronics,0.5275339185953711
2022-05-27,ITM6688,Juice,37,108,7,0.0,UK,0,0,Summer,Rainy,259.0,1.202,0,None,Beverages,1.5186162415713866
2023-07-15,ITM2445,Smartphone,5,129,1336,0.0,Japan,0,1,Monsoon,Cloudy,6680.0,1.322,0,None,Electronics,2.6656025538707104
2023-02-10,ITM6227,T-shirt,32,48,113,542.4,USA,0,0,Winter,Hot,3073.6,0.973,0,None,Clothing,2.468755020080321
2023-06-08,ITM7982,Coffee,15,27,7,0.0,USA,0,0,Summer,Hot,105.0,0.928,0,None,Beverages,0.5833333333333334
2022-12-24,ITM2695,Rice,8,135,11,13.2,India,0,1,Winter,Sunny,74.8,0.958,0,None,Grocery,0.2183941605839416
2023-10-29,ITM3892,Laptop,3,118,1260,0.0,UK,0,1,Autumn,Sunny,3780.0,1.116,0,None,Electronics,1.4510556621881
2022-07-31,ITM2574,Jeans,41,111,39,79.95,India,1,1,Monsoon,Cold,1519.05,1.087,0,None,Clothing,1.2260785342427054
2023-07-11,ITM4203,Smartphone,5,25,696,0.0,UK,0,0,Monsoon,Sunny,3480.0,1.067,0,None,Electronics,1.3886671987230645
2024-01-27,ITM5405,Bread,36,73,20,36.0,UK,0,1,Winter,Cold,684.0,1.041,0,None,Grocery,1.7224880382775118
2023-07-19,ITM2630,Headphones,6,65,494,148.2,UK,0,0,Monsoon,Hot,2815.8,1.081,0,None,Electronics,1.050475657526581
2024-04-28,ITM9380,Coffee,37,97,1,0.0,Japan,0,1,Spring,Rainy,37.0,1.014,0,None,Beverages,0.20555555555555555
2022-11-03,ITM2881,Shoes,13,157,71,0.0,Japan,0,0,Winter,Cold,923.0,1.061,0,None,Clothing,0.7360446570972887
2023-10-27,ITM9821,Eggs,13,32,9,5.85,India,0,0,Autumn,Hot,111.15,1.199,0,None,Grocery,0.2618374558303887
2022-06-03,ITM7463,Soda,25,47,6,0.0,Japan,0,0,Summer,Sunny,150.0,1.355,0,None,Beverages,0.9615384615384616
2022-01-14,ITM1848,Coffee,44,173,7,46.2,UK,0,0,Winter,Rainy,261.8,1.183,0,None,Beverages,1.4544444444444444
2024-10-23,ITM10923,Headphones,4,41,566,0.0,USA,0,0,Autumn,Hot,2264.0,1.025,0,None,Electronics,0.8446185413169185
2023-12-08,ITM7188,Shoes,7,128,67,0.0,Japan,0,0,Winter,Sunny,469.0,0.982,0,None,Clothing,0.3740031897926635
2024-02-27,ITM6869,Soda,20,46,3,0.0,India,1,0,Winter,Cold,60.0,1.12,0,None,Beverages,0.38461538461538464
2023-01-23,ITM3877,Coffee,35,139,7,12.25,UK,0,0,Winter,Cold,232.75,1.302,0,None,Beverages,1.2930555555555556
2022-05-12,ITM1186,Coffee,30,93,5,0.0,Japan,0,0,Summer,Hot,150.0,1.054,0,None,Beverages,0.8333333333333334
2023-06-18,ITM4779,Headphones,3,112,848,0.0,Japan,0,1,Summer,Sunny,2544.0,0.903,0,None,Electronics,0.949076664801343
2022-03-31,ITM2830,Soda,57,184,3,8.55,Japan,0,0,Spring,Rainy,162.45,1.292,0,None,Beverages,1.0413461538461537
2023-10-29,ITM9325,Laptop,7,70,588,0.0,India,0,1,Autumn,Hot,4116.0,0.994,0,None,Electronics,1.580038387715931
2022-11-27,ITM10241,Jeans,12,97,70,126.0,UK,0,1,Winter,Cold,714.0,1.445,0,None,Clothing,0.5762944428750151
2023-11-01,ITM7378,Headphones,6,154,1075,0.0,UK,0,0,Winter,Cold,6450.0,1.094,0,None,Electronics,2.4062674874090653
2024-07-01,ITM2234,Laptop,4,42,642,256.8,Japan,1,0,Monsoon,Cloudy,2311.2,1.264,0,None,Electronics,0.8872168905950095
2022-03-23,ITM7964,Eggs,43,159,16,34.4,Germany,0,0,Spring,Hot,653.6,0.937,0,None,Grocery,1.5396937573616019
2023-05-04,ITM4915,Laptop,1,140,1013,0.0,Japan,0,0,Summer,Cloudy,1013.0,0.938,0,None,Electronics,0.3888675623800384
2022-02-23,ITM1446,Headphones,7,25,1310,458.5,Germany,0,0,Winter,Cloudy,8711.5,1.205,0,None,Electronics,3.2499533669091587
2022-12-13,ITM1844,T-shirt,34,84,113,576.3,Germany,0,0,Winter,Cold,3265.7,1.135,0,None,Clothing,2.6230522088353414
2022-07-03,ITM9062,Smartphone,2,126,422,126.6,Japan,0,1,Monsoon,Sunny,717.4,1.379,0,None,Electronics,0.2862729449321628
2022-03-27,ITM6402,Eggs,50,106,11,0.0,Japan,0,1,Spring,Hot,550.0,1.041,0,None,Grocery,1.2956419316843346
2022-07-16,ITM3440,Headphones,1,138,952,0.0,UK,0,1,Monsoon,Cold,952.0,1.362,0,None,Electronics,0.35515761984704347
2023-11-01,ITM4103,Shoes,33,122,47,0.0,USA,0,0,Winter,Hot,1551.0,1.168,0,None,Clothing,1.236842105263158
2022-05-27,ITM9585,Shoes,19,128,77,0.0,India,0,0,Summer,Sunny,1463.0,1.337,0,None,Clothing,1.1666666666666667
2022-07-04,ITM7791,Headphones,1,136,365,0.0,Germany,0,0,Monsoon,Rainy,365.0,1.187,0,None,Electronics,0.136168625256482
2024-12-14,ITM6650,Soda,94,158,3,42.3,USA,0,1,Winter,Cold,239.7,1.211,0,None,Beverages,1.5365384615384614
2024-08-28,ITM2294,Laptop,5,151,1183,0.0,Germany,0,0,Monsoon,Rainy,5915.0,1.484,0,None,Electronics,2.27063339731286
2022-05-14,ITM6079,Coffee,61,149,5,0.0,India,0,1,Summer,Cold,305.0,1.264,0,None,Beverages,1.6944444444444444
2022-07-22,ITM10016,T-shirt,15,59,65,0.0,Germany,0,0,Monsoon,Cloudy,975.0,1.457,0,None,Clothing,0.7831325301204819
2022-03-31,ITM6067,Headphones,5,33,1207,0.0,Germany,0,0,Spring,Sunny,6035.0,1.029,0,None,Electronics,2.251445625816079
2024-11-21,ITM4442,Laptop,5,97,481,120.25,Japan,0,0,Winter,Hot,2284.75,1.117,0,None,Electronics,0.877063339731286
2022-10-18,ITM9451,Jeans,11,23,104,0.0,Japan,1,0,Autumn,Cold,1144.0,1.113,0,None,Clothing,0.9233625247185117
2022-05-30,ITM8273,Shoes,37,51,57,0.0,USA,1,0,Summer,Cold,2109.0,1.411,0,None,Clothing,1.6818181818181819
2023-06-07,ITM7105,Headphones,6,94,1059,317.7,Japan,0,0,Summer,Rainy,6036.3,1.189,0,None,Electronics,2.2519306099608283
2024-08-04,ITM1776,Jeans,32,66,94,150.4,Japan,1,1,Monsoon,Cloudy,2857.6,1.179,0,None,Clothing,2.3064691876185477
2022-03-31,ITM10716,T-shirt,24,146,47,0.0,Japan,1,0,Spring,Cold,1128.0,0.87,0,None,Clothing,0.9060240963855422
2022-06-09,ITM3153,Jeans,18,39,80,0.0,UK,1,0,Summer,Cold,1440.0,1.301,0,None,Clothing,1.162274506638686
2024-10-15,ITM5920,Jeans,39,149,83,161.85,UK,0,0,Autumn,Rainy,3075.15,1.221,0,None,Clothing,2.4820614229791356
2023-04-20,ITM6360,Jeans,8,50,87,0.0,Germany,1,0,Spring,Sunny,696.0,0.97,0,None,Clothing,0.5617660115420315
2024-05-17,ITM10735,Laptop,6,120,602,0.0,Japan,0,0,Summer,Cloudy,3612.0,1.329,0,None,Electronics,1.3865642994241842
2024-08-01,ITM6957,Soda,53,97,5,0.0,UK,1,0,Monsoon,Cloudy,265.0,1.191,0,None,Beverages,1.6987179487179487
2022-02-19,ITM9411,Jeans,16,129,26,0.0,USA,1,1,Winter,Cloudy,416.0,1.354,0,None,Clothing,0.3357681908067315
2023-11-01,ITM9432,Shoes,20,85,52,0.0,India,0,0,Winter,Cold,1040.0,0.957,0,None,Clothing,0.8293460925039873
2023-05-03,ITM4183,Jeans,28,114,93,0.0,Japan,0,0,Summer,Cold,2604.0,0.948,0,None,Clothing,2.1017797328382906
2023-08-01,ITM7792,Milk,9,151,1,0.0,India,0,0,Monsoon,Hot,9.0,1.374,0,None,Beverages,0.05555555555555555
2023-09-30,ITM4199,Laptop,1,92,1284,64.2,Germany,1,1,Autumn,Rainy,1219.8,0.909,0,None,Electronics,0.4682533589251439
2024-02-26,ITM10369,T-shirt,22,59,91,100.1,Japan,0,0,Winter,Hot,1901.9,1.399,0,None,Clothing,1.5276305220883535
2023-08-07,ITM2289,Bread,34,61,11,0.0,Japan,0,0,Monsoon,Hot,374.0,1.142,0,None,Grocery,0.9418282548476454
2024-04-01,ITM5581,Jeans,19,33,101,0.0,Japan,0,0,Spring,Hot,1919.0,1.394,0,None,Clothing,1.54889220711086
2022-04-11,ITM7192,Headphones,7,81,737,0.0,India,0,0,Spring,Rainy,5159.0,0.96,0,None,Electronics,1.9246409252005223
2024-11-14,ITM9935,Coffee,49,91,7,0.0,India,0,0,Winter,Hot,343.0,1.392,0,None,Beverages,1.9055555555555554
2024-11-27,ITM8149,Rice,19,123,3,8.55,UK,0,0,Winter,Rainy,48.45,1.408,0,None,Grocery,0.14145985401459854
2024-02-02,ITM10846,Laptop,12,99,577,0.0,India,1,0,Winter,Sunny,6924.0,1.098,0,None,Electronics,2.657965451055662
2024-01-22,ITM5106,Juice,47,144,1,2.35,UK,0,0,Winter,Rainy,44.65,1.182,0,None,Beverages,0.2618000586338317
2023-11-20,ITM5126,Smartphone,2,86,788,0.0,UK,0,0,Winter,Cold,1576.0,1.36,0,None,Electronics,0.6288906624102155
2022-12-25,ITM9300,Jeans,40,71,99,0.0,Japan,0,1,Winter,Sunny,3960.0,0.851,1,Christmas,Clothing,3.1962548932563863
2024-08-27,ITM4966,Smartphone,1,110,1249,0.0,UK,1,0,Monsoon,Rainy,1249.0,1.486,0,None,Electronics,0.49840383080606543
2023-09-17,ITM2879,Headphones,6,113,871,0.0,India,0,1,Autumn,Sunny,5226.0,1.389,0,None,Electronics,1.9496362618914382
2023-06-08,ITM9496,Headphones,6,63,472,0.0,India,0,0,Summer,Sunny,2832.0,1.083,0,None,Electronics,1.0565193060996083
2022-11-15,ITM10299,Jeans,14,111,64,0.0,India,0,0,Winter,Rainy,896.0,1.073,0,None,Clothing,0.7231930263529601
2022-08-05,ITM7348,Headphones,2,113,824,0.0,Japan,0,0,Monsoon,Rainy,1648.0,1.259,0,None,Electronics,0.6148106696511845
2023-01-07,ITM4587,Jeans,18,29,46,0.0,India,0,1,Winter,Hot,828.0,1.416,0,None,Clothing,0.6683078413172444
2022-03-24,ITM8372,Headphones,3,13,492,0.0,India,0,0,Spring,Cloudy,1476.0,1.453,0,None,Electronics,0.5506435366536094
2024-12-04,ITM4865,Jeans,24,139,52,0.0,UK,0,0,Winter,Rainy,1248.0,1.472,0,None,Clothing,1.0073045724201946
2024-01-16,ITM9487,T-shirt,31,92,91,282.1,Germany,0,0,Winter,Sunny,2538.9,1.371,0,None,Clothing,2.039277108433735
2024-05-18,ITM5131,Headphones,4,93,414,0.0,India,0,1,Summer,Cold,1656.0,0.987,0,None,Electronics,0.6177951874650252
2022-09-04,ITM2036,Smartphone,3,25,609,0.0,Japan,0,1,Autumn,Rainy,1827.0,1.239,0,None,Electronics,0.729050279329609
2022-12-04,ITM1636,Soda,62,144,1,0.0,Germany,0,1,Winter,Cloudy,62.0,1.126,0,None,Beverages,0.3974358974358974
2022-05-16,ITM7153,Smartphone,12,132,1097,0.0,India,1,0,Summer,Cold,13164.0,1.397,0,None,Electronics,5.252992817238627
2022-09-28,ITM5134,Milk,13,89,6,0.0,India,1,0,Autumn,Cloudy,78.0,1.39,0,None,Beverages,0.48148148148148145
2024-01-24,ITM6338,Laptop,8,69,306,0.0,USA,0,0,Winter,Rainy,2448.0,1.335,0,None,Electronics,0.9397312859884837
